CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,PRICE
17.27780074568463,83.83287047111378,1.1102290414647786,0,0.6110448131671224,3.045984195895352,90.78987937796194,1.7558504549635707,22,396.12789679241314,19.203839985864455,393.86179103633583,11.300861528499317,12.686616783779483
11.649165607921677,46.86931597949703,17.88809635446159,0,0.390101400490225,4.314412854611147,94.37015928202209,5.065316193694505,8,339.96473239004314,17.111136384895005,83.6389458358457,24.056101863757103,13.89606364015194
24.47411578889518,41.48195023376652,6.900265118631092,0,0.7424602612328914,3.220328175004927,96.01356044054472,6.106623717131474,5,207.093608384239,18.0431298224032,52.141252017306215,12.309834298130996,19.34677952928521
5.579754426081673,27.340707193070624,3.6170065733183643,1,0.6073331524876047,3.6481545247841485,52.14596387214719,8.950115274626851,15,497.1646737188248,16.60898338206582,81.41394955475856,35.48695839336835,31.707338711983315
11.685785941408726,5.6375496650927115,2.3085960488762747,0,0.708136667525012,5.03316389603251,97.73079079915037,8.224024331937688,1,668.13290448429,20.287089838180066,307.6244532638897,2.2032486076781352,14.455299917309654
14.654473731747668,86.47223762550531,20.888663276344193,1,0.32500374036143054,7.815514077478877,75.73102071344388,8.796422207520695,1,726.6974054499234,20.2956271568305,170.20226370873712,21.87254237798638,10.234927720996755
18.24279936868144,81.29010091300776,10.196248913041984,1,0.3508752096274819,6.4322918602158055,16.16714362369619,1.092000500645428,10,511.15972283730906,19.093888218243862,226.16637590101521,6.994127693782543,48.65525988882945
31.407038455720546,99.97176732861305,21.743003145862843,1,0.7297940328376094,6.076006355738499,47.690010646797,3.3943413953858963,22,482.9537302569418,13.054013773964623,8.403662794544298,26.639927386377714,5.989181666433031
7.986951286334389,99.66368370739053,1.960690223968271,1,0.343250601599204,4.76093293924873,71.8331175372004,8.278527172398421,10,246.7810120190826,20.388538619040688,13.772523429325823,7.3320502030718355,41.12138324012097
20.569377536544465,55.543170560262745,9.45871013491831,1,0.34275403665915516,8.590522316596898,24.734031581908333,6.323883049977218,21,501.88004084842987,18.710129805329096,178.33021993080646,9.473797428340873,40.46158173087599
23.6965827544817,76.89874151805105,16.184738771260115,1,0.3072650851409325,5.38209024742315,64.06151835488873,1.0584482323518054,15,408.9884934309671,18.970241660042994,326.6620972806494,18.797349197647293,18.37463512302932
1.858016508799909,94.47657298824281,23.721694945168906,1,0.8739008389796881,3.522556600774629,66.66004790466192,9.849441066750046,17,533.9244044859673,15.629828404038715,354.0955514830261,33.93405819988761,11.103197720329103
24.301794076057533,84.96473906774115,9.562575087962097,0,0.7425050156754043,6.702399096706808,16.26997438085659,9.500905306193712,22,413.7994913321007,20.792795561570067,34.682627038256086,8.62171739732695,11.553289101744053
6.820964947491661,24.734810174319765,18.776741293110273,0,0.5119508451012384,3.6830303608596084,56.50853124527563,7.032610792929189,6,332.16451789770167,19.253716002348575,215.3452408404091,6.192640760251727,36.38442277567366
2.6020637194111806,45.05441353100935,26.579332447085616,1,0.4779213487725932,5.0713388568101525,77.16269109786077,1.7310965835389933,3,252.23090137560706,13.125904665291944,365.2918745117082,28.323165946745103,33.92629659887781
37.95542149013333,12.915941515149498,18.475895645469137,1,0.5098219378475097,6.044471632306854,49.88956645359419,9.431665544858431,13,373.2051445238926,16.077780344061626,155.18910175915454,19.022303164021515,40.223555341312405
38.625281322982374,95.40510272587224,6.988784242609013,0,0.7647921187087092,8.245335148111055,1.2103116776107425,7.420849465045004,16,253.15465885826376,20.863803619601416,331.82633257134745,33.82426404574377,47.18665275795971
32.33589392465844,60.617463445088006,0.7320234466961406,1,0.6968223666422486,5.9612794820407125,0.9038469079292177,9.60155974873755,8,297.29332295319114,12.47196701697379,53.47826175977448,6.278124057754322,36.13673134699664
12.184550766934827,22.864280550346272,26.102966217027898,0,0.4111173407204808,7.213552596189985,35.702934397001215,9.269216916354244,15,743.0348872187502,21.614166196420495,374.1577958671195,24.253404148829414,12.013319144814956
3.906884560255355,67.17006844058567,0.6380823255116141,0,0.4044656012004506,8.956901033994422,92.6194068431782,9.833022791536209,17,444.25695629864026,18.791625683195626,300.56932701252106,9.383649261465342,15.95491775444348
27.369321060486275,61.81282404578958,26.24105018052598,0,0.3590373898280384,3.78893471938789,22.867677960360876,6.698088730450873,17,492.5294715777591,18.313759776433766,376.53375711476065,6.643375431459015,42.898717889290154
17.606099749584054,35.81627180328405,15.86811402081636,1,0.696181631820803,4.648389153117117,63.43636888716871,2.543569700128665,22,680.4901908054685,14.705592564879915,270.6468934210026,25.60345894566174,14.418773412539386
4.881529393791153,11.355759219962902,28.172030955386884,1,0.7586235973330416,5.367456453585879,22.207587069332057,8.382732207176575,13,747.5628952698783,14.48791788739177,145.3615727997708,22.372646316714395,8.263504262951663
19.807076404450807,67.15731955927996,23.96349707320996,0,0.4590278569950024,5.530969071232988,32.16699896595486,7.8252116355716765,17,520.4929471395749,21.420582194885952,375.272469009889,28.173788501043923,36.64760243190127
1.3755408446087358,52.03077009037933,29.938023316000123,0,0.31256697661854765,5.466126451593275,84.8042089601484,9.16478505918996,6,646.8606015742944,14.982724542341227,110.22671052367139,12.140652752062564,23.113685997056393
36.372816083151285,77.23183917356393,10.521354463551305,0,0.3493030004858564,8.445666015339329,72.88614422699469,2.8686910665580885,17,379.8175633851714,19.755052967189993,132.86900882469303,17.12697962975884,46.40180236456566
10.351199264000677,52.01635011119934,23.015648667933807,0,0.8807160209070184,7.284195866801139,9.539927731321063,3.1447271989031815,16,368.15917659601007,15.931217982070791,280.3233672006961,15.596980347895066,34.261478199214764
26.50089137415928,85.21815003185401,12.057927408277266,0,0.47726686648645217,6.647431284544222,42.87020209864336,10.794504689412614,14,421.4870465470081,13.39254070784704,306.1265198101545,36.427220702794514,9.068854000624734
12.468443043576439,55.190683877448556,14.396268609117266,1,0.7615338887028802,4.856236307176692,2.916976364526447,9.249755782972779,13,569.878994470507,12.10715297695359,371.7613935396615,11.520962442617964,47.65354552641473
20.802720847112433,56.093797153538624,18.825163896551103,0,0.6747981413125583,7.942742305327768,48.0890146603009,10.990513375703552,6,575.2054290903043,17.44257337015251,81.9209636224838,11.613420580483607,16.635076863811065
21.868411173731186,87.66536026583451,26.21031342559016,1,0.5291637837917376,8.730363068909934,66.24340117010681,9.345868532803127,3,373.38168905719795,21.757788185489325,319.1992140876896,13.763735517829865,20.17456206828286
7.394178221021082,40.3482866212397,29.522504075978855,0,0.42341235731733307,7.927189695301359,11.850262359815156,7.56870836589332,14,273.26545827514576,15.691361938092044,295.4184213587854,21.325386926451575,23.101718615759392
38.783385110582344,13.401522845064074,23.048202415935545,1,0.37283185089564386,3.0093906311488374,28.888493890916568,8.19546010730661,14,547.8179410560297,15.571923339930448,25.51782250143915,10.083618793494828,7.305093338194096
31.005312934444582,2.8782676313338973,12.533003465020013,1,0.66900778082332,6.818408221100443,39.783662550215695,10.78040716334011,15,270.5792242038205,15.44091617849442,154.88925648408278,33.95043785365386,27.343194000377217
37.579957662567566,75.5137255673619,12.640710068312105,1,0.7647802683826728,3.3068122886526043,91.95310246560497,7.366874299631346,8,518.1708795261316,17.205438373048583,113.10618282403944,10.564680335185486,10.54933209838815
35.79309401710595,62.03095513534647,22.127469047666743,1,0.6863425521246784,4.545643322002331,99.32550154229641,7.9563045676122615,15,581.38217043097,16.406648834242937,121.79616974161216,33.24936633616701,23.043664700975828
23.915999152443405,70.40797680992236,7.1633143730490705,1,0.618181279949495,3.35714820208663,4.491129899561585,2.7212438760396065,22,585.3363230169484,20.799146267270146,393.1787518218803,4.7251022912770475,20.781940459643792
36.87496940092467,21.296416150891073,3.3142233939418397,1,0.3251707340589817,6.622772717696327,76.1007923495392,6.21313342127713,13,614.4096608627782,17.055207917234902,257.11096539197115,24.636257286387483,39.777803754192654
3.53970008207678,13.637147558676975,10.638664729223295,0,0.8810932665566305,7.119539480955641,37.17240664023432,8.880368231539089,17,680.0726818611155,17.077578381885687,287.0704631173998,33.65147866377677,41.1426730234729
7.839314496765808,1.4544665667881929,8.617169749622452,1,0.7792285149927448,3.686925828395431,39.245818622948,3.9803696814800196,21,474.9774455806336,13.383715947205566,390.64705492600365,7.074979782336263,11.90357970750896
1.8090915564215226,35.058755880659696,8.889243613679703,0,0.47569322202057884,5.303033298269877,75.42649733470228,3.2247959857698842,24,601.6370542412642,21.827395409103858,150.88071298305547,35.85977056357318,21.49480343206518
13.013213230530575,58.991768685463306,7.008232531497298,1,0.8879821976153104,5.737419053733252,91.84264321454087,4.452094890468571,3,540.5450044512102,14.499728908688297,320.7360673811224,17.30380097495842,21.800892246432426
15.547091587579281,39.22440450997323,1.2627956890908565,1,0.6611289537817933,5.214318130565499,95.09285945025483,3.656506907921168,6,302.6519668887254,12.733640674596026,173.81238532179816,35.04574390387688,11.813469977123827
10.853961270955836,43.747492202372904,0.5362180420024143,0,0.649453594924348,3.726150002911158,57.712258603832076,3.364039007400354,5,214.1293046781745,18.63146248975209,347.8134687259919,25.365521570681693,40.930407727303574
33.14950036607718,90.41586944937484,29.631671692080946,1,0.7488439076577194,5.513686741124852,35.71211593005028,5.673359271548956,22,356.4977621223136,17.953663701568725,72.26301652452128,11.857127315447855,36.825274775094044
14.270133067743572,34.82554670233004,12.83319401207587,0,0.7870618728540826,7.507068286850509,78.75490858587793,10.986223652718875,17,443.66853848569065,16.15145653992746,379.07447082571184,7.778890897015831,13.567180383366562
11.23738038749523,51.39894891598108,11.52979941479045,0,0.6938871643989016,3.426045987199533,25.100138326230027,6.577656114125901,23,539.408269435761,16.22192233880678,87.50868336435187,11.934461664103578,21.502485886720958
21.70784332632994,78.3653012741143,20.389418480792095,0,0.37685744781972,3.4810800844914205,56.40740288335178,3.0671241889685534,2,667.477631776763,19.850639210464312,130.48820279237262,4.3486267334563,9.761226118543139
5.636968998990506,39.65427823212701,6.5476166359519254,0,0.5029605035966991,5.128627751015905,35.85784615248732,1.8466883631896147,15,307.9351441883911,13.95712640099649,302.4768936427122,6.179246788359872,33.269296869186974
32.08787923016159,62.20867002278735,28.49883551850676,1,0.85685018419563,8.65035426971355,65.66310737078761,8.657717596517177,5,269.0523844441624,20.202533189448896,157.50205662616267,4.767775852473321,10.461736604687886
2.982025747190833,86.23637087467452,23.59035043246656,1,0.4347693671063112,7.011435880337484,24.03989128935069,5.210786408800266,20,729.9139711108801,18.48747113895018,243.28455070657867,16.225967574696078,49.3670375881213
39.47547746402069,94.9520623657642,2.6823300693677856,0,0.5233002143025081,7.072019740035389,19.159294573482576,10.040140412438952,6,259.4245076570239,16.189697737795242,177.8294004277714,29.640821545273113,40.130693360953806
30.889790771866295,14.707348092903793,12.52742327354785,1,0.5592461297665177,5.17151994502719,91.8239086675437,8.254618455048472,6,463.17008855895403,16.580286165838686,296.94797483591276,6.089807951788247,22.560734731279776
7.948627261366896,92.65876251614944,26.37354922686494,1,0.5636429938166714,6.56196474725123,10.18036829495369,9.758655955955053,18,522.060050836316,14.566472071860957,91.33250094744434,5.691535594204092,31.03537695257095
0.22088468494409597,49.21162930795382,28.34196066874231,0,0.6677637494967154,3.0607871041664603,50.595790773493164,3.9914064336029362,18,497.75593149909105,19.52114332696975,23.3831948947508,24.163442182623907,46.01038172973839
32.618457138193364,25.824438829895836,14.022045337496092,1,0.8658455026468246,6.816576278457253,22.085278296300892,8.61594814707164,4,247.31768636811876,17.12874742305268,119.9717589892265,8.098587350850385,29.934467617812174
28.274293753904686,45.913575623826134,18.40234167632123,0,0.444415627099503,8.47972168545742,3.892996332566745,3.9046818316309064,17,231.36480270199064,15.208545427498436,189.72346594737212,4.513961371923697,12.852431887907983
29.160286721639494,98.0032575285477,5.0110183827622565,0,0.37290082578055084,6.675440810068915,3.601881829142639,11.329753273953207,14,258.01588510356964,17.960501157609503,67.20802087707143,7.006548815400794,22.041651001152168
30.85081386743783,49.26180939928696,29.735058784109295,1,0.41848229391596237,8.24219156079807,17.522177210582733,8.000117096867118,14,522.0732261299369,21.95734452051323,141.91891586255548,34.25433025156394,42.941518926338546
2.9617860693636144,32.875161028750824,6.950151041503302,1,0.8321549401255617,7.343838332796563,86.67703545060003,4.5696298019287624,13,499.3896881988766,16.352622796565537,159.99320731742742,30.57296509994287,33.989585719532805
14.338629141770905,63.34008543167258,28.28195322405377,1,0.6874864875931237,3.7233504984221417,28.247874397702667,3.964630485214999,7,328.55743562020933,21.206914007786196,22.956737475309417,13.746324244783388,34.28259729502101
4.634762381005189,24.014561877819308,19.489399469771055,0,0.4715440735434961,8.414719843715051,95.04591705752958,3.1001924357880783,12,550.7757780150753,15.450168399245662,233.32289927368183,24.609547623786142,44.006966855982014
34.52413703502374,7.586332810866391,18.232103846365774,0,0.7895681633811704,3.3986630661346493,58.16222929891936,8.641050547831005,23,651.0371261306071,12.547327069249858,353.737371188515,20.34192425204937,45.22878758581271
24.931925073102317,12.887972191064922,15.380655330495257,1,0.8168219978180618,6.203804835286583,43.66141897687661,3.4058717429772,15,222.86842791562657,14.042421063684289,60.69716518122097,25.3764734853723,46.39066573007463
13.235920994105967,12.804583895777244,6.920094351532761,1,0.8079086032141669,3.852822742760746,58.00888346694546,7.548335925202379,19,473.97146895142333,16.186951433276842,239.1232053606056,25.576161488659338,9.268213696392024
2.5423340114409454,15.190269351229436,5.295840960165248,1,0.8513559201837329,3.0702396643854244,51.669838522626776,3.910985296178931,11,579.1207266564796,14.19634928594569,265.8956819643385,23.634424542159746,29.48567008833954
12.439292868626488,13.882717264941014,6.61458627210526,1,0.451344612104017,5.532205560765834,75.87762537573252,8.281658392732554,15,338.7715598883279,12.002270382182555,167.73387216771533,10.57964926734311,38.322928454824336
13.007332881069882,64.08747448032146,5.593147864327635,0,0.7530251572477671,4.770244245924937,28.249606597285226,9.964337013945931,12,369.273997911232,21.15001537747527,280.439034945708,2.4042311474614526,39.06170803071562
29.18424713352256,18.188008439914483,23.3875342070026,1,0.576323698364484,5.916002962785618,35.30503916003024,9.558277674591185,3,537.5008466441611,20.43879411230929,164.2926173964048,17.40040415164392,32.30222908865017
25.502298854208526,34.56672833238632,10.503757775001903,0,0.805199131734037,6.463199320407305,89.40943025332507,9.369364640238599,17,693.8644113940553,19.42292231486947,201.85491519097397,33.07505984886534,12.505430083265338
35.48850970305306,89.67884099060119,1.735280296901891,0,0.737094406296968,3.2624344338536844,94.64565131504055,3.0649464626147727,3,645.4584311665947,13.678145956460286,2.941217821770792,21.50190130666873,40.88392492737489
18.888597006477973,47.39616402628724,29.07307890422434,1,0.7658684678998349,3.738019770742474,89.25582274864745,1.9722344168297057,19,520.721620504771,13.20363576209986,276.6880456538755,30.966077501268686,37.40501000817256
4.783769837532068,66.75577385210272,26.51357654890277,1,0.6936971026086429,6.351854378702552,41.94479939573136,8.688437113361243,20,601.6219447664871,12.676047494723832,264.5370715778898,36.69847634660421,8.876109719706633
28.5297914889198,17.231987120162984,27.83256849585639,1,0.4064572616818241,5.059004119035949,78.03655030068816,5.051819351737865,4,400.65235861428926,19.240291887729214,15.360350930537825,6.890183348977946,25.871442110346933
30.431401944675898,19.228901880867078,29.847234679393058,0,0.627016151338163,7.3750409252966875,47.63357333010988,5.75580849043682,3,552.5310404543168,21.288079606878853,147.30004295805324,25.903995009111362,12.82898297848116
22.45108790277985,4.086861626647886,5.216857476584619,1,0.8908018437147049,6.913749891551638,49.75398521461022,1.3426400207273017,16,456.3998751201563,16.305358209130368,391.61273631666694,25.274568653200888,20.186467057083735
30.83868719818244,16.893506307216455,11.887260567079762,1,0.8624328398982715,8.073626177939442,20.468010905728395,3.855340942025541,12,304.4648750516585,13.191406719960481,168.29462502744673,36.27839610489802,5.813649149255845
19.75182385457563,27.85903390319586,22.74715427112274,0,0.325904241478207,7.154956960015352,59.113030325851646,1.3704404426191044,8,585.9560506324915,17.123928207321065,200.7781620527367,36.48162642230081,23.01484407848412
20.909313175279763,17.70104842767468,20.880618541613767,1,0.39888888943766226,5.579586464340888,18.613589775334795,10.671043498613724,24,506.0555505418521,15.4883190745863,363.97206326388743,25.720430022068662,29.74446145202947
17.101640734341984,8.87025337570556,4.616877190195652,0,0.37903726407273713,7.037799734366594,33.15646990671938,3.6773635154038353,17,397.2418700744753,15.748249243499977,286.90475034630254,9.770132511358995,32.88121667721891
1.0167650697638075,12.06358711006008,24.474993749718532,1,0.7355879459911774,4.652287045532511,85.50302016199352,7.130708865303088,7,701.2365545432469,18.21330624155707,232.82805244968944,29.748010172701566,34.85706553079196
4.315657079732178,46.077876803272574,6.73321715509982,0,0.7906711979141672,4.837880992669276,20.707580921085523,1.4287725272724345,11,211.5137648047033,19.187181132622023,319.121872536429,4.853048831597372,42.6331090896107
1.25716742746937,20.63337184057925,6.714528444678693,1,0.4281068197864032,7.73391095952476,7.115828517343282,8.335321304362239,18,373.67523318722283,13.106035988731609,345.7465065823893,29.105174950178633,14.695830827407852
25.456416450551217,36.42698610480755,16.109232686802407,1,0.6035116157710974,5.678517098409493,6.90075926128163,4.553300803295032,1,231.2847687777056,12.355902308064763,182.75522869490675,33.76706046920907,10.421682009731057
12.574239243053068,50.34172708548569,17.788198045251093,0,0.8044218168067201,7.790282043110115,94.07845205031079,10.877111056534323,3,621.590023921895,21.943303026857148,190.04334597273416,14.78200221166367,43.31917273540665
20.342827646588113,69.03948286293652,17.402586235134336,0,0.7396809268597504,7.93453424200967,50.69204379618346,10.769300078274394,4,586.1590997625859,14.32728348915552,154.42037426073432,23.702870619390897,12.047576670169246
36.30265895704372,3.9312139841098936,2.744605121932646,1,0.625342323295109,8.145374025967703,40.941207181701834,4.578196801979225,13,382.2437203049744,12.53830524908459,386.68245600738425,16.485138355485745,48.86420366012879
9.971689165954999,79.94103989090426,26.32382587891141,0,0.6542086142752638,8.499811415047244,81.08785810079185,10.910569852595147,6,571.6145962138902,13.898753290959199,278.86650171614014,16.759541979572624,42.91422032293866
16.415316921425188,62.79003894909078,7.968001277661182,0,0.605016328149768,5.5859113230797774,83.5825927910516,11.957734408486568,14,417.76547440777244,12.389578463484643,33.289226483228916,12.173352007892323,27.53944726503196
30.222045541721947,8.17590319488719,3.885447638484125,0,0.47852907079129237,4.913200909926833,33.21910331156046,10.07957230536343,5,615.9395852823388,15.918108946171717,345.1838493252074,28.436666336211687,49.163964121491134
9.151926619664899,87.35786241067773,26.662442396069316,0,0.6390131957154097,6.493192479564684,69.36180574737952,10.29358482530752,16,449.80101450518833,20.024017844513242,192.22397633450723,34.70235630999419,9.38195280986019
3.0791963931517197,92.08724005318132,28.6695449468926,1,0.7133311812300545,5.227034540625765,77.11228158518865,3.739096097199989,15,426.7538503074161,15.412444497577205,27.501562568994984,34.8670309324406,18.637959252879575
11.590058116550722,6.107795985486375,25.86382851796352,1,0.8239937495164846,6.606445000801398,65.46506868659546,7.34372638743532,15,714.1014535185656,16.441834068783663,219.88690206532442,7.292126255497617,33.72009867682752
6.448851490160177,27.687764814720374,24.285482241746344,0,0.6817748123875489,7.233515175862948,15.159507480009937,1.7398150536410464,4,337.98350493988517,18.755867735674386,166.86571159028082,32.49077138763638,20.750309081293043
37.18790609370292,80.62012797930613,19.65725941917065,0,0.7566729222258948,7.130430110952821,87.5883083517057,2.044097305038367,8,266.246036998111,17.088940700698803,351.09976194505,27.547531891376398,46.77676483913563
32.32481518257668,74.82596903836584,16.52572111827418,0,0.3960429809727438,5.247317322120728,53.90945527360087,11.987818732366197,16,521.4987122927021,20.61445686021324,81.59784144375494,10.102146424850414,7.95317396800179
25.33615026041694,18.45210193563773,2.609602797342304,0,0.576934484651874,4.001161210192517,28.24724263700037,4.59303174368502,16,733.1269967562984,20.660356750457566,330.5858437968732,3.422246065174524,29.723532442743405
34.85842360750871,20.93493233367103,12.253596392120961,1,0.30559897189625596,5.583176030773245,42.52281854376939,9.23002303253731,4,407.81156754995266,12.099106954911537,223.0754764741811,10.647901607837607,31.58898203278015
32.14688307596458,37.0472102791382,11.18065551036942,1,0.44800731871297383,3.8555648644914524,3.757109039890738,9.873315583294982,13,234.12021999582984,19.78046306483199,21.84412128538762,33.83949652413492,34.37276556997509
7.4628023554414336,48.45229851910213,7.792613512809786,0,0.735877029067803,8.34058221110285,12.786680122241755,10.438255981079521,13,386.6178970202621,16.607336002416737,388.73812053019384,23.794432296247802,16.50498004993165
35.70235993959911,61.825477153029595,21.70260341065755,0,0.8950859708096182,5.0752647644271445,76.55467505158609,11.973911271423722,2,478.26240987575716,21.88840541303663,205.04609764127997,26.957967792323387,21.4054892383939
21.573689676626028,36.891363956977244,14.876272052363124,0,0.35950685975232954,3.9267584833399427,0.0011634755366141114,3.6564613378255464,3,289.05765364771753,16.83232075875435,116.350741692633,10.257484639927451,42.965623834923996
32.2976062065625,46.25347161331479,2.431386477229438,1,0.540896589516773,3.152686559434505,41.65658284822922,1.4438590954566968,22,561.9562199310706,21.868959453882976,187.76273679570323,26.89797360069353,13.772424603657193
35.84365199693973,74.74709381337566,6.6054960584943405,0,0.7800425812194958,6.874934317718905,52.251018108558846,5.523106697940445,8,748.7621639556103,19.545693612057367,343.1431134069956,2.0123742260052553,42.20905312280129
12.720138998874555,3.66832028905979,20.497762909787877,1,0.4224213807773393,6.821413904728459,5.4634420000972295,2.4308873681184164,24,448.4567117897941,14.486048846133063,121.9612497540254,14.511568447828497,30.319494030623407
4.40207698110707,25.243694434402077,2.2839257847090053,0,0.6330509695813717,5.04362499948775,97.30781629723329,1.2466847807826062,15,395.10070620161696,17.383949792869576,77.07055859468012,23.563120547523923,39.29843800373369
9.117406501677667,71.33495858845524,25.53620742146306,1,0.7398427776178049,3.430271333085906,22.612533124967193,4.964695098556347,11,420.3872917589566,21.92135639478583,51.628498772352586,6.259476359487528,37.112331481856216
17.08431154505025,89.52068376871993,14.85439581041923,0,0.6695912701561075,5.457773369371392,30.419871963628086,9.621120761827601,9,263.33039811736063,20.575306077519237,119.1437593560845,30.62812868008965,14.338017292319556
32.72059063689972,51.167744211566614,14.417597319799441,1,0.4128148407692497,4.867304970380362,30.39425122550273,7.227987603475779,7,685.8004807844231,12.973668937912212,312.0192348160174,9.46112675722907,30.596573139524278
34.429223330253734,53.211348526531566,17.772233539785528,0,0.5132307412114436,7.062723838410056,23.04166621173499,4.440557881313895,13,428.1541105367436,19.06371996809996,188.65054607810467,24.482120061464066,44.047541876229154
0.27808522124762813,10.717201133977605,24.740428977754476,0,0.7702750706912385,6.634675496716142,0.1473822086311416,8.197762060419917,2,413.0009262836627,15.45579585870813,90.99264147741599,15.587097132711868,24.44523065608682
20.42989210310263,44.741236682345466,10.434276237065792,0,0.6325359084792099,5.18756236918524,72.93447940879963,3.552199983396918,8,562.8296501117609,12.069822618803482,66.47399984389968,22.4575694371953,48.49658466004925
16.69644012595116,53.261726645502314,20.340484576771907,1,0.3031377681257476,4.30735532552994,96.68454997992853,1.1581959067929353,7,443.11838151211794,16.034809690269995,133.09179060415164,4.868219894640692,25.349679504577313
8.88431241882921,24.247050363472965,16.97195891987373,0,0.7565944560168564,8.92821579693355,22.429348328504506,9.407887250800702,24,556.5284078443153,14.347544217249713,375.96974915428353,1.6088607971778637,11.425353650054811
4.794614693347312,26.924323094938096,8.01084810508264,1,0.3211868129641434,5.724009727176689,66.30471918034225,7.8611739335041,12,233.79545957193312,20.188692705204716,137.21068503600975,33.744319385690844,22.524560603495296
13.504606856145118,37.728416310462265,26.35889959065474,1,0.7474402696387393,7.1296454146814225,74.18963269587151,9.385328869510559,19,647.5478390472251,15.373306088457655,395.24963038185416,10.70668031561858,47.826608287574174
37.71638815650077,2.007119777772637,23.922780648207844,0,0.42148833609914244,3.8433178054701647,84.84253790905247,1.4283181835643217,7,717.2771740836714,20.27523693953817,194.09218230614246,30.508372100096526,19.38743822029344
12.92811728083021,32.20791655831783,19.753555039752765,0,0.8748440880716282,5.913538197956386,42.262919701360914,10.208315906137175,10,556.8209623876623,12.005979388347953,71.66556731606035,36.976610816999205,44.06441719401783
